Address A,Port A,Address B,Port B,Packets,Bytes,Packets A -> B,Bytes A -> B,Packets B -> A,Bytes B -> A,Rel Start,Duration,Bits/s A -> B,Bits/s B -> A
192.168.100.2,60103,157.56.52.21,443,3,194,3,194,0,0,361.639684,9.000707,172.430899,0
192.168.100.2,60104,91.190.219.44,80,3,194,3,194,0,0,363.03983,9.000505,172.4347689,0
192.168.100.2,60105,157.56.52.21,80,3,194,3,194,0,0,363.249862,9.000377,172.4372212,0
192.168.100.2,60108,64.4.23.170,443,3,194,3,194,0,0,375.711064,9.123292,170.1140334,0
192.168.100.2,60109,157.56.52.37,443,3,194,3,194,0,0,375.711067,9.123288,170.114108,0
192.168.100.2,60110,64.4.23.170,80,3,194,3,194,0,0,377.3308,8.999278,172.4582794,0
192.168.100.2,60111,157.56.52.37,80,3,194,3,194,0,0,377.330804,8.999277,172.4582986,0
192.168.100.2,60113,65.55.223.31,443,3,194,3,194,0,0,387.77174,9.000602,172.4329106,0
192.168.100.2,60114,65.55.223.31,80,3,194,3,194,0,0,389.391624,9.000389,172.4369913,0
192.168.100.2,60117,157.56.52.34,443,3,194,3,194,0,0,401.931892,8.970185,173.0176133,0
192.168.100.2,60118,157.56.52.25,443,3,194,3,194,0,0,401.931895,8.970178,173.0177484,0
192.168.100.2,60119,157.56.52.34,80,3,194,3,194,0,0,403.522966,8.999087,172.4619398,0
192.168.100.2,60120,157.56.52.25,80,3,194,3,194,0,0,403.522969,8.999087,172.4619398,0
192.168.100.2,60121,103.43.75.140,443,3,194,3,194,0,0,404.303255,8.99975,172.4492347,0
192.168.100.2,60122,103.43.75.140,80,3,194,3,194,0,0,406.302871,9.000145,172.4416662,0
192.168.100.2,60125,91.190.218.66,443,3,194,3,194,0,0,412.463302,9.000677,172.4314738,0
192.168.100.2,60126,111.221.77.176,443,3,194,3,194,0,0,414.043481,9.000422,172.4363591,0
192.168.100.2,60127,91.190.218.66,80,3,194,3,194,0,0,414.083365,9.000679,172.4314355,0
192.168.100.2,60128,111.221.77.176,80,3,194,3,194,0,0,415.663565,9.00038,172.4371638,0
192.168.100.2,60129,78.46.49.23,443,3,194,3,194,0,0,420.305211,8.998764,172.4681301,0
192.168.100.2,60130,78.46.49.23,80,3,194,3,194,0,0,422.333436,8.98044,172.82004,0
192.168.100.2,60133,157.55.56.156,443,3,194,3,194,0,0,428.224247,8.969536,173.0301322,0
192.168.100.2,60134,157.55.235.176,443,3,194,3,194,0,0,428.224249,8.969532,173.0302094,0
192.168.100.2,60135,157.55.56.156,80,3,194,3,194,0,0,429.814615,8.999268,172.4584711,0
192.168.100.2,60136,157.55.235.176,80,3,194,3,194,0,0,429.814616,8.999272,172.4583944,0
192.168.100.2,60137,85.25.103.30,443,3,194,3,194,0,0,436.377576,9.008304,172.2854824,0
192.168.100.2,60138,85.25.103.30,80,3,194,3,194,0,0,438.386417,9.009523,172.2621719,0
192.168.100.2,60140,65.55.223.14,443,3,194,3,194,0,0,440.235474,9.000501,172.4348456,0
192.168.100.2,60141,65.55.223.14,80,3,194,3,194,0,0,441.855353,9.00052,172.4344816,0
192.168.100.2,60144,111.221.77.145,443,3,194,3,194,0,0,454.187267,9.028449,171.9010652,0
192.168.100.2,60145,157.55.56.159,443,3,194,3,194,0,0,454.187271,9.028449,171.9010652,0
192.168.100.2,60146,111.221.77.145,80,3,194,3,194,0,0,455.807304,8.99844,172.47434,0
192.168.100.2,60147,157.55.56.159,80,3,194,3,194,0,0,455.807304,8.998441,172.4743208,0
192.168.100.2,60149,157.55.130.168,443,3,194,3,194,0,0,466.218162,9.000581,172.4333129,0
192.168.100.2,60151,157.55.130.168,80,3,194,3,194,0,0,467.837914,8.999717,172.449867,0
192.168.100.2,60152,91.190.218.52,443,3,194,3,194,0,0,468.498278,9.00056,172.4337152,0
192.168.100.2,60153,91.190.218.52,80,3,194,3,194,0,0,470.117917,9.000735,172.4303626,0
192.168.100.2,60156,157.55.235.162,443,3,194,3,194,0,0,480.429038,9.000429,172.436225,0
192.168.100.2,60157,157.55.130.149,443,3,194,3,194,0,0,480.429041,9.000425,172.4363016,0
192.168.100.2,60158,157.55.235.162,80,3,194,3,194,0,0,482.039128,8.999502,172.4539869,0
192.168.100.2,60159,157.55.130.149,80,3,194,3,194,0,0,482.039129,8.999497,172.4540827,0
192.168.100.2,60161,111.221.77.140,443,3,194,3,194,0,0,492.470072,9.000578,172.4333704,0
192.168.100.2,60162,111.221.77.140,80,3,194,3,194,0,0,494.080058,9.000607,172.4328148,0
192.168.100.2,60163,103.43.75.140,443,3,194,3,194,0,0,499.370753,8.970728,173.0071406,0
192.168.100.2,60164,103.43.75.140,80,3,194,3,194,0,0,501.340739,9.00098,172.4256692,0
192.168.100.2,60167,157.55.235.165,443,3,194,3,194,0,0,505.461015,8.999608,172.4519557,0
192.168.100.2,60168,157.56.52.18,443,3,194,3,194,0,0,505.461019,8.999607,172.4519748,0
192.168.100.2,60169,157.55.235.165,80,3,194,3,194,0,0,507.071049,8.9994,172.4559415,0
192.168.100.2,60170,157.56.52.18,80,3,194,3,194,0,0,507.071052,8.999396,172.4560182,0
192.168.100.2,60172,91.190.218.57,443,3,194,3,194,0,0,513.522047,9.00039,172.4369722,0
192.168.100.2,60173,91.190.218.57,80,3,194,3,194,0,0,515.142093,9.008178,172.2878922,0
192.168.100.2,60174,78.46.49.23,443,3,194,3,194,0,0,515.342802,8.999705,172.450097,0
192.168.100.2,60176,78.46.49.23,80,3,194,3,194,0,0,517.34157,9.001052,172.42429,0
192.168.100.2,60177,64.4.23.141,443,3,194,3,194,0,0,517.641348,8.971087,173.0002173,0
192.168.100.2,60178,64.4.23.141,80,3,194,3,194,0,0,519.231799,9.030748,171.8573035,0
192.168.100.2,60181,65.55.223.35,443,3,194,3,194,0,0,529.692935,8.999326,172.4573596,0
192.168.100.2,60182,65.55.223.46,443,3,194,3,194,0,0,529.692937,8.999325,172.4573787,0
192.168.100.2,60183,65.55.223.35,80,3,194,3,194,0,0,531.312843,9.000553,172.4338493,0
192.168.100.2,60184,65.55.223.46,80,3,194,3,194,0,0,531.312847,9.000554,172.4338302,0
192.168.100.2,60185,85.25.103.30,443,3,194,3,194,0,0,531.343743,9.000653,172.4319335,0
192.168.100.2,60186,85.25.103.30,80,3,194,3,194,0,0,533.344639,8.99985,172.4473186,0
192.168.100.2,60188,157.56.52.18,443,3,194,3,194,0,0,543.704767,8.99965,172.4511509,0
192.168.100.2,60189,157.56.52.18,80,3,194,3,194,0,0,545.324833,9.000481,172.4352287,0
192.168.100.2,60192,65.55.223.28,443,3,194,3,194,0,0,555.735766,8.998432,172.4744933,0
192.168.100.2,60193,157.55.56.154,443,3,194,3,194,0,0,555.735956,8.998241,172.4781543,0
192.168.100.2,60194,65.55.223.28,80,3,194,3,194,0,0,557.355845,8.999384,172.4562481,0
192.168.100.2,60195,157.55.56.154,80,3,194,3,194,0,0,557.355846,8.999384,172.4562481,0
192.168.100.2,60198,91.190.218.64,443,3,194,3,194,0,0,568.537786,8.999491,172.4541977,0
192.168.100.2,60199,157.55.235.170,443,3,194,3,194,0,0,568.77769,8.999432,172.4553283,0
192.168.100.2,60200,91.190.218.64,80,3,194,3,194,0,0,570.161303,8.995864,172.5237287,0
192.168.100.2,60201,157.55.235.170,80,3,194,3,194,0,0,570.397766,9.000385,172.437068,0
192.168.100.2,60204,111.221.77.159,443,3,194,3,194,0,0,580.968682,9.000429,172.436225,0
192.168.100.2,60205,157.55.235.160,443,3,194,3,194,0,0,582.01864,9.00048,172.4352479,0
192.168.100.2,60206,111.221.77.159,80,3,194,3,194,0,0,582.588524,9.00066,172.4317994,0
192.168.100.2,60207,157.55.235.160,80,3,194,3,194,0,0,583.638537,9.000608,172.4327957,0
192.168.100.2,60209,65.55.223.44,443,3,194,3,194,0,0,593.119589,9.000639,172.4322018,0
192.168.100.2,60210,65.55.223.44,80,3,194,3,194,0,0,594.750156,8.999808,172.4481233,0
192.168.100.2,60211,103.43.75.140,443,3,194,3,194,0,0,602.501133,8.999948,172.4454408,0
192.168.100.2,60213,103.43.75.140,80,3,194,3,194,0,0,604.511407,8.999629,172.4515533,0
192.168.100.2,60215,111.221.77.151,443,3,194,3,194,0,0,605.260608,9.000381,172.4371446,0
192.168.100.2,60216,64.4.23.151,443,3,194,3,194,0,0,606.310543,9.000536,172.434175,0
192.168.100.2,60217,111.221.77.151,80,3,194,3,194,0,0,606.88044,9.000391,172.436953,0
192.168.100.2,60218,64.4.23.151,80,3,194,3,194,0,0,607.920559,9.000383,172.4371063,0
192.168.100.2,60220,157.55.130.170,443,3,194,3,194,0,0,617.411348,9.00056,172.4337152,0
192.168.100.2,60222,78.46.49.23,443,3,194,3,194,0,0,618.51214,9.02917,171.8873385,0
192.168.100.2,60223,157.55.130.170,80,3,194,3,194,0,0,619.021407,9.000555,172.433811,0
192.168.100.2,60224,91.190.218.58,443,3,194,3,194,0,0,619.591338,9.010328,172.2467817,0
192.168.100.2,60225,78.46.49.23,80,3,194,3,194,0,0,620.511996,8.999722,172.4497712,0
192.168.100.2,60226,91.190.218.58,80,3,194,3,194,0,0,621.201392,9.000565,172.4336194,0
192.168.100.2,60229,157.55.56.146,443,3,194,3,194,0,0,629.602488,9.000261,172.4394437,0
192.168.100.2,60230,157.55.235.151,443,3,194,3,194,0,0,630.642324,9.0005,172.4348647,0
192.168.100.2,60231,157.55.56.146,80,3,194,3,194,0,0,631.212382,9.000465,172.4355353,0
192.168.100.2,60232,157.55.235.151,80,3,194,3,194,0,0,632.252321,9.000561,172.4336961,0
192.168.100.2,60233,85.25.103.30,443,3,194,3,194,0,0,634.514034,8.998877,172.4659644,0
192.168.100.2,60234,85.25.103.30,80,3,194,3,194,0,0,636.514103,9.027939,171.9107761,0
192.168.100.2,60236,157.55.235.164,443,3,194,3,194,0,0,641.749886,9.00017,172.4411872,0
192.168.100.2,60237,157.55.235.164,80,3,194,3,194,0,0,643.363615,9.000174,172.4411106,0
192.168.100.2,60240,157.55.235.168,443,3,194,3,194,0,0,654.034272,9.00056,172.4337152,0
192.168.100.2,60241,157.55.130.172,443,3,194,3,194,0,0,655.074105,9.001733,172.4112457,0
192.168.100.2,60242,157.55.235.168,80,3,194,3,194,0,0,655.654171,9.001595,172.4138889,0
192.168.100.2,60243,157.55.130.172,80,3,194,3,194,0,0,656.694828,9.001023,172.4248455,0
192.168.100.2,60246,157.55.56.149,443,3,194,3,194,0,0,666.286192,9.000499,172.4348839,0
192.168.100.2,60247,91.190.218.51,443,3,194,3,194,0,0,667.596117,9.00063,172.4323742,0
192.168.100.2,60248,157.55.56.149,80,3,194,3,194,0,0,667.906152,9.000625,172.43247,0
192.168.100.2,60249,91.190.218.51,80,3,194,3,194,0,0,669.216061,9.0006,172.4329489,0
192.168.100.2,60252,157.55.56.146,443,3,194,3,194,0,0,678.477045,9.001552,172.4147125,0
192.168.100.2,60253,65.55.223.21,443,3,194,3,194,0,0,679.517172,9.001476,172.4161682,0
192.168.100.2,60254,157.55.56.146,80,3,194,3,194,0,0,680.09691,9.001674,172.4123757,0
192.168.100.2,60255,65.55.223.21,80,3,194,3,194,0,0,681.128074,9.000377,172.4372212,0
192.168.100.2,60257,157.55.56.170,443,3,194,3,194,0,0,690.729027,9.000709,172.4308607,0
192.168.100.2,60258,157.55.56.170,80,3,194,3,194,0,0,692.349015,9.000481,172.4352287,0
192.168.100.2,60260,103.43.75.140,443,3,194,3,194,0,0,702.110843,8.999564,172.4527988,0
192.168.100.2,60262,65.55.223.19,443,3,194,3,194,0,0,702.820077,9.00036,172.4375469,0
192.168.100.2,60263,157.55.56.148,443,3,194,3,194,0,0,703.849942,9.000571,172.4335045,0
192.168.100.2,60264,103.43.75.140,80,3,194,3,194,0,0,704.120799,8.999796,172.4483533,0
192.168.100.2,60265,65.55.223.19,80,3,194,3,194,0,0,704.439969,9.000657,172.4318569,0
192.168.100.2,60266,157.55.56.148,80,3,194,3,194,0,0,705.460926,8.999622,172.4516874,0
192.168.100.2,60268,91.190.218.59,443,3,194,3,194,0,0,712.630927,9.000523,172.4344241,0
192.168.100.2,60270,91.190.218.59,80,3,194,3,194,0,0,714.252877,8.998629,172.4707175,0
192.168.100.2,60271,111.221.77.152,443,3,194,3,194,0,0,715.120783,9.000652,172.4319527,0
192.168.100.2,60272,111.221.77.152,80,3,194,3,194,0,0,716.762496,8.987548,172.6833615,0
192.168.100.2,60273,78.46.49.23,443,3,194,3,194,0,0,718.132685,8.998767,172.4680726,0
192.168.100.2,60274,78.46.49.23,80,3,194,3,194,0,0,720.132114,8.999299,172.457877,0
192.168.100.2,60277,111.221.77.141,443,3,194,3,194,0,0,727.261908,9.000438,172.4360526,0
192.168.100.2,60278,157.55.235.147,443,3,194,3,194,0,0,728.281856,9.000461,172.4356119,0
192.168.100.2,60279,111.221.77.141,80,3,194,3,194,0,0,728.87192,9.001391,172.4177963,0
192.168.100.2,60280,157.55.235.147,80,3,194,3,194,0,0,729.892381,9.030552,171.8610335,0
192.168.100.2,60281,85.25.103.30,443,3,194,3,194,0,0,734.133601,8.999785,172.448564,0
192.168.100.2,60282,85.25.103.30,80,3,194,3,194,0,0,736.162044,8.971188,172.9982696,0
192.168.100.2,60284,157.55.130.162,443,3,194,3,194,0,0,739.463898,8.999418,172.4555966,0
192.168.100.2,60285,157.55.130.162,80,3,194,3,194,0,0,741.073697,8.999611,172.4518982,0
192.168.100.2,60288,64.4.23.168,443,3,194,3,194,0,0,751.534742,8.999603,172.4520515,0
192.168.100.2,60289,157.55.130.140,443,3,194,3,194,0,0,752.564741,9.028903,171.8924215,0
192.168.100.2,60290,64.4.23.168,80,3,194,3,194,0,0,753.144673,9.005343,172.3421307,0
192.168.100.2,60291,157.55.130.140,80,3,194,3,194,0,0,754.174576,9.0007,172.4310331,0
192.168.100.2,60293,64.4.23.163,443,3,194,3,194,0,0,763.735707,8.999574,172.4526072,0
192.168.100.2,60294,64.4.23.163,80,3,194,3,194,0,0,765.355762,8.999407,172.4558074,0
192.168.100.2,60297,157.55.235.149,443,3,194,3,194,0,0,776.016643,8.999478,172.4544468,0
192.168.100.2,60298,157.55.130.173,443,3,194,3,194,0,0,777.046584,8.999479,172.4544276,0
192.168.100.2,60299,157.55.235.149,80,3,194,3,194,0,0,777.636594,8.999471,172.4545809,0
192.168.100.2,60300,157.55.130.173,80,3,194,3,194,0,0,778.666544,9.000416,172.436474,0
192.168.100.2,60302,91.190.219.44,443,3,194,3,194,0,0,784.696453,9.031411,171.8446874,0
192.168.100.2,60303,91.190.219.44,80,3,194,3,194,0,0,786.316599,8.991346,172.610419,0
192.168.100.2,60305,157.55.130.152,443,3,194,3,194,0,0,788.328192,8.999955,172.4453067,0
192.168.100.2,60306,157.55.130.152,80,3,194,3,194,0,0,789.938521,9.02926,171.8856252,0
192.168.100.2,60309,157.55.56.151,443,3,194,3,194,0,0,800.499459,8.999427,172.4554241,0
192.168.100.2,60310,157.55.130.171,443,3,194,3,194,0,0,801.539412,8.9995,172.4540252,0
192.168.100.2,60311,157.55.56.151,80,3,194,3,194,0,0,802.119481,8.999523,172.4535845,0
192.168.100.2,60312,157.55.130.171,80,3,194,3,194,0,0,803.159451,9.003059,172.3858524,0
192.168.100.2,60313,103.43.75.140,443,3,194,3,194,0,0,806.450431,8.999443,172.4551175,0
192.168.100.2,60314,103.43.75.140,80,3,194,3,194,0,0,808.46033,8.999559,172.4528946,0
192.168.100.2,60316,157.55.130.144,443,3,194,3,194,0,0,812.710471,8.999438,172.4552133,0
192.168.100.2,60317,157.55.130.144,80,3,194,3,194,0,0,814.330423,8.999346,172.4569763,0
192.168.100.2,60318,78.46.49.23,443,3,194,3,194,0,0,822.521424,8.999352,172.4568613,0
192.168.100.2,60321,78.46.49.23,80,3,194,3,194,0,0,824.540805,8.98001,172.8283153,0
192.168.100.2,60322,157.55.56.164,443,3,194,3,194,0,0,824.891329,8.999485,172.4543127,0
192.168.100.2,60323,157.55.130.148,443,3,194,3,194,0,0,825.931008,8.999805,172.4481808,0
192.168.100.2,60324,157.55.56.164,80,3,194,3,194,0,0,826.53021,8.981631,172.7971234,0
192.168.100.2,60325,157.55.130.148,80,3,194,3,194,0,0,827.541376,8.999467,172.4546576,0
192.168.100.2,60327,91.190.218.66,443,3,194,3,194,0,0,832.731285,9.000566,172.4336003,0
192.168.100.2,60328,91.190.218.66,80,3,194,3,194,0,0,834.351272,9.020037,172.0613785,0
192.168.100.2,60330,157.55.235.146,443,3,194,3,194,0,0,837.202246,8.998464,172.47388,0
192.168.100.2,60331,85.25.103.30,443,3,194,3,194,0,0,838.541912,9.000893,172.4273358,0
192.168.100.2,60332,157.55.235.146,80,3,194,3,194,0,0,838.822366,9.00034,172.4379301,0
192.168.100.2,60333,85.25.103.30,80,3,194,3,194,0,0,840.542047,9.000676,172.4314929,0
192.168.100.2,60336,157.55.56.152,443,3,194,3,194,0,0,849.432747,9.001989,172.4063426,0
192.168.100.2,60341,157.56.52.39,443,3,194,3,194,0,0,850.493104,9.000988,172.425516,0
192.168.100.2,60342,157.55.56.152,80,3,194,3,194,0,0,851.044251,9.001434,172.4169727,0
192.168.100.2,60343,65.55.223.22,443,3,194,3,194,0,0,851.48416,9.000618,172.4326041,0
192.168.100.2,60344,65.55.223.42,443,3,194,3,194,0,0,851.484161,9.000615,172.4326615,0
192.168.100.2,60345,111.221.77.164,443,3,194,3,194,0,0,851.484162,9.000609,172.4327765,0
192.168.100.2,60346,111.221.77.155,443,3,194,3,194,0,0,851.485195,8.999584,172.4524156,0
192.168.100.2,60347,157.56.52.39,80,3,194,3,194,0,0,852.074353,9.001476,172.4161682,0
192.168.100.2,60348,65.55.223.22,80,3,194,3,194,0,0,853.104358,9.030211,171.8675234,0
192.168.100.2,60349,65.55.223.42,80,3,194,3,194,0,0,853.104362,9.030214,171.8674663,0
192.168.100.2,60350,111.221.77.164,80,3,194,3,194,0,0,853.104363,9.030211,171.8675234,0
192.168.100.2,60351,111.221.77.155,80,3,194,3,194,0,0,853.105336,9.029239,171.8860249,0
192.168.100.2,60353,157.55.130.156,443,3,194,3,194,0,0,861.64631,8.991274,172.6118012,0
192.168.100.2,60354,157.55.130.156,80,3,194,3,194,0,0,863.257147,9.000476,172.4353245,0
192.168.100.2,60357,157.55.130.158,443,3,194,3,194,0,0,873.898874,8.999801,172.4482575,0
192.168.100.2,60362,65.55.223.13,443,3,194,3,194,0,0,874.929013,8.999603,172.4520515,0
192.168.100.2,60363,157.55.130.158,80,3,194,3,194,0,0,875.509153,8.999429,172.4553858,0
192.168.100.2,60364,64.4.23.174,443,3,194,3,194,0,0,875.969106,8.999471,172.4545809,0
192.168.100.2,60365,157.55.56.173,443,3,194,3,194,0,0,875.969111,8.999467,172.4546576,0
192.168.100.2,60366,157.56.52.35,443,3,194,3,194,0,0,875.969112,8.99946,172.4547917,0
192.168.100.2,60367,111.221.77.170,443,3,194,3,194,0,0,875.970205,8.998374,172.475605,0
192.168.100.2,60369,65.55.223.13,80,3,194,3,194,0,0,876.539098,9.000537,172.4341559,0
192.168.100.2,60370,64.4.23.174,80,3,194,3,194,0,0,877.579042,8.999547,172.4531246,0
192.168.100.2,60371,157.55.56.173,80,3,194,3,194,0,0,877.579045,8.999548,172.4531054,0
192.168.100.2,60372,157.56.52.35,80,3,194,3,194,0,0,877.579046,8.999548,172.4531054,0
192.168.100.2,60373,111.221.77.170,80,3,194,3,194,0,0,877.580154,8.998441,172.4743208,0
192.168.100.2,60374,91.190.218.52,443,3,194,3,194,0,0,877.750186,8.999809,172.4481042,0
192.168.100.2,60375,91.190.218.52,80,3,194,3,194,0,0,879.360044,8.99951,172.4538336,0
192.168.100.2,60377,65.55.223.17,443,3,194,3,194,0,0,886.119864,9.00066,172.4317994,0
192.168.100.2,60378,65.55.223.17,80,3,194,3,194,0,0,887.730104,9.000373,172.4372979,0
192.168.100.2,60381,157.56.52.41,443,2,132,2,132,0,0,898.261471,2.970304,355.5191657,0
192.168.100.2,60383,157.55.130.155,443,2,132,2,132,0,0,899.291877,2.970637,355.479313,0
192.168.100.2,60387,157.56.52.41,80,2,132,2,132,0,0,899.851871,3.000662,351.9223425,0
192.168.100.2,60388,111.221.77.162,443,1,66,1,66,0,0,900.302073,0,0,0
192.168.100.2,60389,157.55.130.155,80,1,66,1,66,0,0,900.881977,0,0,0
192.168.100.2,60390,157.55.235.153,443,1,66,1,66,0,0,901.342021,0,0,0
192.168.100.2,60391,157.55.56.161,443,1,66,1,66,0,0,901.342023,0,0,0
192.168.100.2,60392,157.55.130.146,443,1,66,1,66,0,0,901.342025,0,0,0
192.168.100.2,60393,111.221.77.162,80,1,66,1,66,0,0,901.913229,0,0,0
